      115	2013-03-19 10:36:55	4	1	1	0
      126	2013-03-19 10:37:19	4	0	1	0
      107	2013-03-19 10:54:10	4	0	1	0
      108	2013-03-19 11:46:59	4	1	1	0
      108	2013-03-19 12:10:24	4	1	1	0
      117	2013-03-19 12:11:45	4	1	1	0
      112	2013-03-19 12:22:00	4	0	1	0
      103	2013-03-19 12:32:31	4	1	1	0
      121	2013-03-19 12:34:41	4	0	1	0
      102	2013-03-19 12:34:59	4	1	1	0
       26	2013-03-19 12:44:07	4	1	1	0
      126	2013-03-19 12:45:23	4	1	1	0
       10	2013-03-19 12:48:26	4	1	1	0
      105	2013-03-19 13:53:12	4	1	1	0
      124	2013-03-19 13:57:01	4	1	1	0
      106	2013-03-19 14:05:03	4	1	1	0
      107	2013-03-19 14:05:34	4	1	1	0
      101	2013-03-19 14:18:00	4	1	1	0
      114	2013-03-19 14:19:10	4	1	1	0
      121	2013-03-19 14:43:24	4	1	1	0
      112	2013-03-19 16:12:57	4	1	1	0
      101	2013-03-20 06:48:41	4	0	1	0
      126	2013-03-20 06:53:03	4	0	1	0
      102	2013-03-20 07:18:17	4	0	1	0
      116	2013-03-20 07:48:21	4	0	1	0
      122	2013-03-20 07:58:51	4	0	1	0
       26	2013-03-20 08:12:01	4	0	1	0
      114	2013-03-20 08:36:02	4	0	1	0
      117	2013-03-20 08:38:58	4	0	1	0
      104	2013-03-20 08:48:14	4	0	1	0
       10	2013-03-20 08:49:19	4	0	1	0
      106	2013-03-20 09:07:56	4	0	1	0
      121	2013-03-20 09:22:22	4	0	1	0
      115	2013-03-20 09:27:10	4	0	1	0
      112	2013-03-20 09:30:51	4	0	1	0
      110	2013-03-20 10:16:42	4	0	1	0
      124	2013-03-20 10:30:57	4	0	1	0
      102	2013-03-20 10:36:13	4	1	1	0
      106	2013-03-20 11:54:21	4	1	1	0
      117	2013-03-20 11:58:31	4	1	1	0
      108	2013-03-20 12:15:53	4	0	1	0
      115	2013-03-20 12:17:50	4	1	1	0
      101	2013-03-20 12:24:01	4	1	1	0
      110	2013-03-20 12:29:16	4	1	1	0
      121	2013-03-20 12:40:16	4	1	1	0
      126	2013-03-20 12:49:32	4	1	1	0
       26	2013-03-20 12:49:40	4	1	1	0
       10	2013-03-20 12:54:17	4	1	1	0
      112	2013-03-20 13:41:54	4	1	1	0
      124	2013-03-20 13:41:58	4	1	1	0
      114	2013-03-20 14:13:12	4	1	1	0
      104	2013-03-20 14:26:48	4	1	1	0
      104	2013-03-20 14:26:50	4	1	1	0
      122	2013-03-20 14:34:42	4	1	1	0
      104	2013-03-20 15:02:37	4	1	1	0
      108	2013-03-20 15:43:37	4	1	1	0
      122	2013-03-21 06:55:47	4	0	1	0
      106	2013-03-21 06:59:47	4	0	1	0
      124	2013-03-21 07:00:23	4	0	1	0
      110	2013-03-21 07:07:19	4	0	1	0
      103	2013-03-21 07:45:55	4	0	1	0
       26	2013-03-21 08:25:41	4	0	1	0
      126	2013-03-21 08:46:51	4	0	1	0
      121	2013-03-21 09:06:46	4	0	1	0
       10	2013-03-21 09:33:43	4	0	1	0
      104	2013-03-21 09:51:37	4	0	1	0
      108	2013-03-21 10:09:42	4	0	1	0
      117	2013-03-21 10:21:16	4	0	1	0
      115	2013-03-21 10:32:08	4	1	1	0
      126	2013-03-21 11:36:09	4	1	1	0
      106	2013-03-21 11:41:43	4	1	1	0
      108	2013-03-21 11:53:05	4	1	1	0
      117	2013-03-21 12:15:29	4	1	1	0
       26	2013-03-21 13:00:20	4	1	1	0
      121	2013-03-21 13:00:25	4	1	1	0
      124	2013-03-21 13:02:20	4	1	1	0
       10	2013-03-21 13:03:03	4	1	1	0
      112	2013-03-21 13:08:01	4	0	1	0
      122	2013-03-21 13:33:34	4	1	1	0
      103	2013-03-21 13:42:42	4	1	1	0
      104	2013-03-21 14:11:09	4	1	1	0
      110	2013-03-21 15:24:13	4	1	1	0
      112	2013-03-21 16:11:32	4	1	1	0
      105	2013-03-22 06:56:49	4	0	1	0
      124	2013-03-22 07:02:33	4	0	1	0
       10	2013-03-22 07:14:22	4	0	1	0
      118	2013-03-22 07:19:36	4	0	1	0
      121	2013-03-22 07:26:18	4	0	1	0
      102	2013-03-22 07:37:05	4	0	1	0
      112	2013-03-22 07:48:54	4	0	1	0
      108	2013-03-22 07:58:26	4	0	1	0
      106	2013-03-22 08:04:16	4	0	1	0
      110	2013-03-22 08:06:55	4	0	1	0
       26	2013-03-22 08:28:34	4	0	1	0
      124	2013-03-22 08:39:43	4	0	1	0
      126	2013-03-22 08:40:23	4	0	1	0
      104	2013-03-22 09:40:48	4	0	1	0
      117	2013-03-22 10:02:09	4	0	1	0
      102	2013-03-22 10:15:57	4	1	1	0
      121	2013-03-22 10:18:48	4	1	1	0
      115	2013-03-22 10:56:37	4	1	1	0
      115	2013-03-22 10:56:44	4	0	1	0
       26	2013-03-22 11:03:43	4	1	1	0
      126	2013-03-22 11:03:50	4	1	1	0
      110	2013-03-22 11:14:59	4	1	1	0
       10	2013-03-22 11:15:21	4	1	1	0
      118	2013-03-22 11:32:40	4	1	1	0
      106	2013-03-22 11:32:49	4	1	1	0
      104	2013-03-22 11:40:23	4	1	1	0
      117	2013-03-22 11:51:10	4	1	1	0
      124	2013-03-22 11:52:38	4	1	1	0
      105	2013-03-22 11:57:16	4	1	1	0
      115	2013-03-22 12:57:32	4	1	1	0
      124	2013-03-22 13:02:32	4	1	1	0
      110	2013-03-22 13:04:23	4	1	1	0
      112	2013-03-22 15:27:00	4	1	1	0
      108	2013-03-22 16:24:24	4	1	1	0
       10	2013-03-23 07:26:24	4	0	1	0
      107	2013-03-23 07:34:30	4	0	1	0
      126	2013-03-23 07:51:23	4	0	1	0
       26	2013-03-23 08:05:04	4	0	1	0
      115	2013-03-23 08:22:13	4	0	1	0
      122	2013-03-23 08:22:20	4	0	1	0
      122	2013-03-23 08:22:22	4	0	1	0
      124	2013-03-23 08:22:39	4	0	1	0
      108	2013-03-23 08:39:44	4	0	1	0
      108	2013-03-23 08:40:11	4	0	1	0
      117	2013-03-23 08:52:14	4	0	1	0
      110	2013-03-23 09:16:00	4	0	1	0
      121	2013-03-23 10:20:27	4	0	1	0
      124	2013-03-23 11:36:44	4	1	1	0
      124	2013-03-23 11:36:57	4	1	1	0
      126	2013-03-23 11:37:04	4	0	1	0
      126	2013-03-23 11:37:12	4	1	1	0
      114	2013-03-23 11:40:54	4	0	1	0
      108	2013-03-23 11:52:43	4	1	1	0
      115	2013-03-23 11:56:27	4	1	1	0
      110	2013-03-23 12:00:33	4	1	1	0
      117	2013-03-23 12:05:24	4	1	1	0
      121	2013-03-23 12:08:37	4	1	1	0
       26	2013-03-23 12:30:24	4	1	1	0
      122	2013-03-23 12:56:24	4	1	1	0
      114	2013-03-23 13:21:59	4	1	1	0
       10	2013-03-23 13:25:20	4	1	1	0
      107	2013-03-23 14:12:49	4	1	1	0
      115	2013-03-25 06:40:39	4	0	1	0
      106	2013-03-25 06:52:21	4	0	1	0
      108	2013-03-25 07:16:49	4	0	1	0
       26	2013-03-25 08:25:23	4	0	1	0
       10	2013-03-25 08:42:41	4	0	1	0
      105	2013-03-25 08:49:46	4	0	1	0
      103	2013-03-25 09:30:42	4	0	1	0
      126	2013-03-25 09:34:07	4	0	1	0
      114	2013-03-25 09:53:48	4	0	1	0
      110	2013-03-25 10:10:06	4	0	1	0
      115	2013-03-25 10:18:31	4	1	1	0
      124	2013-03-25 11:23:36	4	0	1	0
      104	2013-03-25 11:27:57	4	0	1	0
      108	2013-03-25 11:50:52	4	1	1	0
      108	2013-03-25 11:51:35	4	1	1	0
      121	2013-03-25 12:01:33	4	0	1	0
      114	2013-03-25 12:29:53	4	1	1	0
      105	2013-03-25 12:30:10	4	1	1	0
      126	2013-03-25 12:30:34	4	1	1	0
      124	2013-03-25 13:12:40	4	1	1	0
      103	2013-03-25 13:12:47	4	1	1	0
      110	2013-03-25 13:16:14	4	1	1	0
      104	2013-03-25 13:47:12	4	1	1	0
      121	2013-03-25 14:28:28	4	1	1	0
       10	2013-03-25 14:41:43	4	1	1	0
      104	2013-03-25 14:56:03	4	1	1	0
      118	2013-03-26 06:35:40	4	0	1	0
      115	2013-03-26 06:54:14	4	0	1	0
      101	2013-03-26 06:58:59	4	0	1	0
      108	2013-03-26 07:18:10	4	0	1	0
      108	2013-03-26 07:19:48	4	0	1	0
      105	2013-03-26 07:22:02	4	0	1	0
      103	2013-03-26 07:28:13	4	0	1	0
      107	2013-03-26 07:47:11	4	0	1	0
      107	2013-03-26 07:52:02	4	0	1	0
       26	2013-03-26 08:24:28	4	0	1	0
      126	2013-03-26 08:24:47	4	0	1	0
       10	2013-03-26 08:31:06	4	0	1	0
      114	2013-03-26 08:43:09	4	0	1	0
      124	2013-03-26 09:49:20	4	0	1	0
      115	2013-03-26 10:09:46	4	1	1	0
      117	2013-03-26 10:20:58	4	0	1	0
      108	2013-03-26 11:42:50	4	1	1	0
      108	2013-03-26 11:44:42	4	1	1	0
      112	2013-03-26 12:34:52	4	0	1	0
      105	2013-03-26 12:36:34	4	1	1	0
      117	2013-03-26 12:38:28	4	1	1	0
      126	2013-03-26 12:57:14	4	1	1	0
       26	2013-03-26 12:58:10	4	1	1	0
      103	2013-03-26 13:01:34	4	1	1	0
      121	2013-03-26 13:05:03	4	0	1	0
      118	2013-03-26 13:25:43	4	1	1	0
      101	2013-03-26 13:33:28	4	1	1	0
       10	2013-03-26 13:37:23	4	1	1	0
      112	2013-03-26 16:49:28	4	1	1	0
      108	2013-03-27 06:46:39	4	0	1	0
      108	2013-03-27 06:46:43	4	0	1	0
      126	2013-03-27 07:02:39	4	0	1	0
      106	2013-03-27 07:06:52	4	0	1	0
      101	2013-03-27 07:11:13	4	0	1	0
      102	2013-03-27 07:38:43	4	0	1	0
      116	2013-03-27 07:40:35	4	0	1	0
      122	2013-03-27 08:15:56	4	0	1	0
       26	2013-03-27 08:23:00	4	0	1	0
      117	2013-03-27 08:37:15	4	0	1	0
      121	2013-03-27 08:38:54	4	0	1	0
      104	2013-03-27 08:41:39	4	0	1	0
      114	2013-03-27 08:42:58	4	0	1	0
      115	2013-03-27 09:03:56	4	0	1	0
      110	2013-03-27 09:07:22	4	0	1	0
       10	2013-03-27 09:22:12	4	0	1	0
      112	2013-03-27 09:43:21	4	0	1	0
      101	2013-03-27 10:26:16	4	1	1	0
      102	2013-03-27 10:36:39	4	1	1	0
      106	2013-03-27 11:52:59	4	1	1	0
       26	2013-03-27 12:02:39	4	1	1	0
      114	2013-03-27 12:31:17	4	1	1	0
      115	2013-03-27 12:33:38	4	1	1	0
      126	2013-03-27 12:44:39	4	1	1	0
      110	2013-03-27 12:45:00	4	1	1	0
      104	2013-03-27 12:50:11	4	1	1	0
      117	2013-03-27 12:54:26	4	1	1	0
       10	2013-03-27 12:58:58	4	1	1	0
      112	2013-03-27 13:51:02	4	1	1	0
      114	2013-03-27 14:10:11	4	1	1	0
      114	2013-03-27 14:10:13	4	1	1	0
      108	2013-03-27 14:12:36	4	1	1	0
      122	2013-03-27 14:20:02	4	1	1	0
      121	2013-03-27 15:09:35	4	1	1	0
      106	2013-03-28 06:56:22	4	0	1	0
      124	2013-03-28 06:57:22	4	0	1	0
      115	2013-03-28 06:57:31	4	0	1	0
      122	2013-03-28 06:59:27	4	0	1	0
      122	2013-03-28 06:59:43	4	0	1	0
      110	2013-03-28 07:08:24	4	0	1	0
      103	2013-03-28 07:35:53	4	0	1	0
       26	2013-03-28 08:15:40	4	0	1	0
       10	2013-03-28 08:39:47	4	0	1	0
      126	2013-03-28 08:48:27	4	0	1	0
      115	2013-03-28 09:24:31	4	1	1	0
      106	2013-03-28 09:31:02	4	1	1	0
      108	2013-03-28 09:37:06	4	0	1	0
      107	2013-03-28 09:38:18	4	0	1	0
      117	2013-03-28 10:18:32	4	0	1	0
      121	2013-03-28 10:24:56	4	0	1	0
      104	2013-03-28 10:25:05	4	0	1	0
      110	2013-03-28 10:52:10	4	0	1	0
      107	2013-03-28 11:12:07	4	1	1	0
      122	2013-03-28 12:07:45	4	1	1	0
      121	2013-03-28 12:14:06	4	1	1	0
      103	2013-03-28 12:15:02	4	1	1	0
      124	2013-03-28 12:18:07	4	1	1	0
      126	2013-03-28 12:24:54	4	1	1	0
       26	2013-03-28 12:50:04	4	1	1	0
       10	2013-03-28 12:59:21	4	1	1	0
       10	2013-03-28 13:00:14	4	1	1	0
      112	2013-03-28 13:23:00	4	0	1	0
      117	2013-03-28 13:32:52	4	1	1	0
      104	2013-03-28 14:17:33	4	1	1	0
      102	2013-03-28 14:43:00	4	0	1	0
      108	2013-03-28 15:40:28	4	1	1	0
      112	2013-03-28 16:06:25	4	1	1	0
      102	2013-03-28 16:15:26	4	1	1	0
      115	2013-03-30 07:07:56	4	0	1	0
      112	2013-03-30 07:40:07	4	0	1	0
       26	2013-03-30 08:20:11	4	0	1	0
       10	2013-03-30 08:20:33	4	0	1	0
      110	2013-03-30 10:25:13	4	0	1	0
      115	2013-03-30 10:26:04	4	1	1	0
      117	2013-03-30 10:37:48	4	0	1	0
      117	2013-03-30 12:19:06	4	1	1	0
       26	2013-03-30 12:43:07	4	1	1	0
       10	2013-03-30 12:43:16	4	1	1	0
      110	2013-03-30 12:56:58	4	1	1	0
      112	2013-03-30 13:30:10	4	1	1	0
      115	2013-04-01 06:49:35	4	0	1	0
      106	2013-04-01 06:59:36	4	0	1	0
      102	2013-04-01 07:29:29	4	0	1	0
      112	2013-04-01 07:58:48	4	0	1	0
       26	2013-04-01 08:07:30	4	0	1	0
       10	2013-04-01 08:08:45	4	0	1	0
      110	2013-04-01 08:22:42	4	0	1	0
      103	2013-04-01 08:47:12	4	0	1	0
      114	2013-04-01 08:47:17	4	0	1	0
      126	2013-04-01 08:59:59	4	0	1	0
      124	2013-04-01 10:26:55	4	0	1	0
      106	2013-04-01 11:51:54	4	1	1	0
      115	2013-04-01 12:16:07	4	1	1	0
      114	2013-04-01 12:33:40	4	1	1	0
      126	2013-04-01 12:43:19	4	1	1	0
       26	2013-04-01 12:43:22	4	1	1	0
       10	2013-04-01 12:52:05	4	1	1	0
      103	2013-04-01 13:01:53	4	1	1	0
      124	2013-04-01 13:07:17	4	1	1	0
      112	2013-04-01 15:47:08	4	1	1	0
      102	2013-04-01 16:17:16	4	1	1	0
      115	2013-04-02 06:55:52	4	0	1	0
      101	2013-04-02 07:02:06	4	0	1	0
      108	2013-04-02 07:24:33	4	0	1	0
      116	2013-04-02 07:26:08	4	0	1	0
      103	2013-04-02 07:29:19	4	0	1	0
      105	2013-04-02 07:35:12	4	0	1	0
       26	2013-04-02 08:14:32	4	0	1	0
       10	2013-04-02 08:15:41	4	0	1	0
      126	2013-04-02 08:27:14	4	0	1	0
      114	2013-04-02 08:30:37	4	0	1	0
      124	2013-04-02 10:04:43	4	0	1	0
      107	2013-04-02 10:13:41	4	0	1	0
      117	2013-04-02 10:27:02	4	0	1	0
      106	2013-04-02 10:49:40	4	0	1	0
      110	2013-04-02 11:03:32	4	0	1	0
      112	2013-04-02 11:47:58	4	0	1	0
      115	2013-04-02 11:50:33	4	1	1	0
      108	2013-04-02 11:50:46	4	1	1	0
      108	2013-04-02 11:51:02	4	1	1	0
      105	2013-04-02 12:37:37	4	1	1	0
      116	2013-04-02 12:42:59	4	1	1	0
      103	2013-04-02 12:51:21	4	1	1	0
       26	2013-04-02 12:56:21	4	1	1	0
      126	2013-04-02 12:56:25	4	1	1	0
       10	2013-04-02 13:07:48	4	1	1	0
      106	2013-04-02 14:02:16	4	1	1	0
      101	2013-04-02 14:11:07	4	1	1	0
      114	2013-04-02 14:12:41	4	1	1	0
      124	2013-04-02 14:14:38	4	1	1	0
      110	2013-04-02 14:15:02	4	1	1	0
      107	2013-04-02 14:16:20	4	1	1	0
      102	2013-04-02 14:30:34	4	0	1	0
      112	2013-04-02 16:05:16	4	1	1	0
      102	2013-04-02 16:26:59	4	1	1	0
      108	2013-04-03 06:41:33	4	0	1	0
      101	2013-04-03 06:56:12	4	0	1	0
      126	2013-04-03 06:57:57	4	0	1	0
      106	2013-04-03 07:03:39	4	0	1	0
      118	2013-04-03 07:09:35	4	0	1	0
      102	2013-04-03 07:24:49	4	0	1	0
      116	2013-04-03 07:52:45	4	0	1	0
      122	2013-04-03 07:56:23	4	0	1	0
       26	2013-04-03 08:02:07	4	0	1	0
       10	2013-04-03 08:14:12	4	0	1	0
      114	2013-04-03 08:35:09	4	0	1	0
      104	2013-04-03 08:49:21	4	0	1	0
      115	2013-04-03 08:50:29	4	0	1	0
      121	2013-04-03 08:54:50	4	0	1	0
      117	2013-04-03 09:13:19	4	0	1	0
      102	2013-04-03 09:36:24	4	1	1	0
      110	2013-04-03 09:59:15	4	0	1	0
      112	2013-04-03 10:14:21	4	0	1	0
      115	2013-04-03 11:21:35	4	1	1	0
      106	2013-04-03 11:30:47	4	1	1	0
      101	2013-04-03 11:53:37	4	1	1	0
      116	2013-04-03 12:24:55	4	1	1	0
      117	2013-04-03 12:42:48	4	1	1	0
      126	2013-04-03 12:47:33	4	1	1	0
       26	2013-04-03 12:47:52	4	1	1	0
       10	2013-04-03 12:48:01	4	1	1	0
      118	2013-04-03 13:26:32	4	1	1	0
      108	2013-04-03 13:57:28	4	1	1	0
      108	2013-04-03 14:00:37	4	1	1	0
      121	2013-04-03 14:04:53	4	1	1	0
      114	2013-04-03 14:08:33	4	1	1	0
      114	2013-04-03 14:16:22	4	1	1	0
      104	2013-04-03 14:41:39	4	1	1	0
      112	2013-04-03 15:03:57	4	1	1	0
      122	2013-04-03 15:42:23	4	1	1	0
      110	2013-04-03 15:44:37	4	1	1	0
      106	2013-04-04 06:58:14	4	0	1	0
      110	2013-04-04 06:59:15	4	0	1	0
      124	2013-04-04 07:02:18	4	0	1	0
      115	2013-04-04 07:30:13	4	0	1	0
      115	2013-04-04 07:35:02	4	0	1	0
      103	2013-04-04 07:40:17	4	0	1	0
       26	2013-04-04 08:25:05	4	0	1	0
       10	2013-04-04 08:29:21	4	0	1	0
      126	2013-04-04 08:39:07	4	0	1	0
      121	2013-04-04 08:49:09	4	0	1	0
      104	2013-04-04 09:31:14	4	0	1	0
      108	2013-04-04 10:11:40	4	0	1	0
      117	2013-04-04 10:15:31	4	0	1	0
      115	2013-04-04 11:06:30	4	1	1	0
      106	2013-04-04 11:16:02	4	1	1	0
      112	2013-04-04 11:39:57	4	0	1	0
      121	2013-04-04 12:04:09	4	1	1	0
      108	2013-04-04 12:04:52	4	1	1	0
      110	2013-04-04 12:20:05	4	1	1	0
      117	2013-04-04 12:20:18	4	1	1	0
       26	2013-04-04 12:57:10	4	1	1	0
      103	2013-04-04 13:11:14	4	1	1	0
      126	2013-04-04 13:12:17	4	1	1	0
       10	2013-04-04 13:12:21	4	1	1	0
      124	2013-04-04 13:20:31	4	1	1	0
      104	2013-04-04 14:08:13	4	1	1	0
      102	2013-04-04 14:41:41	4	0	1	0
      112	2013-04-04 16:03:43	4	1	1	0
      102	2013-04-04 16:37:49	4	1	1	0
      108	2013-04-05 06:46:04	4	0	1	0
      108	2013-04-05 06:48:37	4	0	1	0
      105	2013-04-05 06:52:49	4	0	1	0
      124	2013-04-05 06:57:25	4	0	1	0
      110	2013-04-05 07:01:47	4	0	1	0
      102	2013-04-05 07:11:10	4	0	1	0
      121	2013-04-05 07:20:52	4	0	1	0
      112	2013-04-05 07:30:34	4	0	1	0
       10	2013-04-05 07:59:22	4	0	1	0
      126	2013-04-05 08:02:13	4	0	1	0
       26	2013-04-05 08:27:36	4	0	1	0
      115	2013-04-05 08:28:08	4	0	1	0
      102	2013-04-05 09:19:57	4	1	1	0
      117	2013-04-05 09:52:19	4	0	1	0
      108	2013-04-05 10:22:35	4	1	1	0
       26	2013-04-05 10:56:02	4	1	1	0
      126	2013-04-05 10:56:06	4	1	1	0
      124	2013-04-05 11:01:10	4	1	1	0
       10	2013-04-05 11:09:39	4	1	1	0
      115	2013-04-05 11:09:52	4	1	1	0
      105	2013-04-05 11:29:52	4	1	1	0
      117	2013-04-05 11:46:49	4	1	1	0
      110	2013-04-05 15:03:42	4	1	1	0
      112	2013-04-05 15:33:37	4	1	1	0
       10	2013-04-06 06:23:09	4	0	1	0
      115	2013-04-06 07:04:23	4	0	1	0
      108	2013-04-06 07:16:23	4	0	1	0
      112	2013-04-06 07:38:53	4	0	1	0
      103	2013-04-06 07:45:32	4	0	1	0
      106	2013-04-06 08:10:21	4	0	1	0
      121	2013-04-06 08:19:37	4	0	1	0
       26	2013-04-06 08:24:27	4	0	1	0
      110	2013-04-06 08:27:48	4	0	1	0
      114	2013-04-06 08:54:31	4	0	1	0
      107	2013-04-06 08:54:45	4	0	1	0
      102	2013-04-06 09:04:02	4	0	1	0
      101	2013-04-06 09:17:45	4	0	1	0
      124	2013-04-06 09:55:00	4	0	1	0
      117	2013-04-06 10:06:09	4	0	1	0
      106	2013-04-06 11:45:12	4	1	1	0
      115	2013-04-06 12:00:36	4	1	1	0
      121	2013-04-06 12:04:27	4	1	1	0
      110	2013-04-06 12:37:13	4	1	1	0
       26	2013-04-06 12:43:11	4	1	1	0
      112	2013-04-06 12:54:39	4	1	1	0
      117	2013-04-06 13:11:58	4	1	1	0
      124	2013-04-06 13:14:20	4	1	1	0
      101	2013-04-06 13:14:35	4	1	1	0
      102	2013-04-06 13:14:50	4	1	1	0
      108	2013-04-06 13:20:41	4	1	1	0
      108	2013-04-06 13:21:22	4	1	1	0
      114	2013-04-06 13:28:35	4	1	1	0
      124	2013-04-06 14:13:49	4	1	1	0
      103	2013-04-06 14:21:53	4	1	1	0
      107	2013-04-06 14:22:59	4	1	1	0
      106	2013-04-08 06:33:52	4	0	1	0
      115	2013-04-08 06:54:30	4	0	1	0
      103	2013-04-08 07:53:37	4	0	1	0
      126	2013-04-08 08:19:39	4	0	1	0
       26	2013-04-08 08:24:15	4	0	1	0
      110	2013-04-08 08:26:22	4	0	1	0
       10	2013-04-08 08:34:07	4	0	1	0
      108	2013-04-08 08:42:14	4	0	1	0
      104	2013-04-08 10:27:18	4	0	1	0
      124	2013-04-08 10:46:32	4	0	1	0
      115	2013-04-08 11:08:48	4	1	1	0
      114	2013-04-08 11:42:45	4	0	1	0
      106	2013-04-08 11:49:21	4	1	1	0
      121	2013-04-08 12:11:19	4	0	1	0
      108	2013-04-08 12:16:26	4	1	1	0
      104	2013-04-08 12:33:50	4	1	1	0
      112	2013-04-08 12:44:03	4	0	1	0
      110	2013-04-08 12:52:05	4	1	1	0
      110	2013-04-08 12:52:07	4	1	1	0
      126	2013-04-08 12:54:10	4	1	1	0
       26	2013-04-08 12:54:13	4	1	1	0
      103	2013-04-08 12:56:13	4	1	1	0
       10	2013-04-08 13:03:28	4	1	1	0
      124	2013-04-08 13:11:48	4	1	1	0
      114	2013-04-08 13:41:29	4	1	1	0
